project_id,three_A_date,three_A_notification,three_A_notification_normalized,three_D_date,three_D_notification,three_D_notification_normalized,days_3A_to_3D,delay_over_365d,match_method,geography_verified,research_label,project_number,project_name,url,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_ha,land_available_ratio
34119,2019-02-12,824 (E),824E,2019-08-06,2835 (E),2835E,175,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2019-02-12,826 (E),826E,2020-06-04,1750 (E),1750E,478,1,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2019-10-30,3931 (E),3931E,2022-09-26,4524-E,4524E,1062,1,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2021-09-30,4039-E,4039E,2023-04-25,1885-E,1885E,572,1,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2022-05-06,2126-E,2126E,2023-06-08,2534-E,2534E,398,1,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2023-04-05,1643-E,1643E,2023-07-21,3281-E,3281E,107,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2023-04-25,1895-E,1895E,2023-12-29,5519 (E),5519E,248,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2023-10-25,4658-E,4658E,2024-07-10,2690-E,2690E,259,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2024-01-10,140-E,140E,2024-10-01,4306-E,4306E,265,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2024-05-21,2058-E,2058E,2024-10-25,4680-E,4680E,157,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2024-07-12,2728-E,2728E,2024-11-05,4809-E,4809E,116,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
34119,2024-07-12,2734-E,2734E,2025-04-25,1893-E,1893E,287,0,deduped_nearest_subsequent_3D,False,True,MO/2017/34119,"Upgradation (widening /Two-laning,etc), maintenance, management and operation of National Highways No.325 in the stretch of land from design chainage Km 16+200 to 157+183 ( existing chainage Km 16+200 to Km 164+031) in District Barmer, Jalore, Pali in the state of Rajasthan ( Package No. NHAI/IAHE/22) उपग्रडेशन ऑफ़ (विडेनिंग /तवो / Two-laning, etc), maintenance, मैनेजमेंट एंड ऑपरेशन ऑफ़ नेशनल हाइवेज No.३२५ इन थे स्ट्रेच ऑफ़ लैंड फ्रॉम डिज़ाइन चैनगे कम 16+२०० तो 157+१८३ ( एक्सिस्टिंग चैनगे कम 16+२०० तो कम 164+031) इन डिस्ट्रिक्ट Barmer, Jalore, पाली इन थे स्टेट ऑफ़ राजस्थान ( पैकेज No.",https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=34119,1500.0,100.0,1400.0,9.1842,0.06666666666666667
